price_1,price_2,price_3,price_4,offered_1,offered_2,offered_3,offered_4,choice
6.25,5.32,4.22,4.04,0,1,1,0,0
6.25,5.32,4.22,4.04,0,1,0,0,0
6.25,5.32,4.22,4.04,0,1,0,1,4
6.25,5.32,4.22,4.04,1,1,1,0,0
6.25,5.32,4.22,4.04,0,0,1,0,0
6.25,5.32,4.22,4.04,1,0,0,0,0
6.25,5.32,4.22,4.04,1,1,1,0,1
6.25,5.32,4.22,4.04,0,1,1,0,0
6.25,5.32,4.22,4.04,0,1,0,0,0
6.25,5.32,4.22,4.04,1,1,0,0,1
6.25,5.32,4.22,4.04,0,0,1,1,4
6.25,5.32,4.22,4.04,0,1,0,0,0
6.25,5.32,4.22,4.04,0,0,0,1,4
6.25,5.32,4.22,4.04,0,0,0,1,0
6.25,5.32,4.22,4.04,0,1,0,0,2
6.25,5.32,4.22,4.04,0,1,0,1,4
6.25,5.32,4.22,4.04,0,1,1,0,0
6.25,5.32,4.22,4.04,0,0,1,1,4
6.25,5.32,4.22,4.04,0,1,1,0,2
6.25,5.32,4.22,4.04,0,1,0,0,2
6.25,5.32,4.22,4.04,1,0,0,0,0
6.25,5.32,4.22,4.04,0,1,1,0,2
6.25,5.32,4.22,4.04,0,1,1,1,4
6.25,5.32,4.22,4.04,1,1,1,1,0
6.25,5.32,4.22,4.04,1,1,1,0,1
6.25,5.32,4.22,4.04,1,0,0,1,0
6.25,5.32,4.22,4.04,1,0,1,1,4
6.25,5.32,4.22,4.04,1,0,0,0,0
6.25,5.32,4.22,4.04,0,1,0,0,0
6.25,5.32,4.22,4.04,0,1,0,0,2
