price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
9.59,7.7,7.27,5.28,4.7,1.1,0,1,1,1,1,0,4
9.59,7.7,7.27,5.28,4.7,1.1,1,0,0,0,0,1,6
9.59,7.7,7.27,5.28,4.7,1.1,0,0,1,1,1,0,5
9.59,7.7,7.27,5.28,4.7,1.1,1,0,0,0,1,1,6
9.59,7.7,7.27,5.28,4.7,1.1,0,0,1,0,1,0,0
9.59,7.7,7.27,5.28,4.7,1.1,0,0,1,0,1,1,0
9.59,7.7,7.27,5.28,4.7,1.1,0,0,1,0,0,0,0
9.59,7.7,7.27,5.28,4.7,1.1,0,0,0,0,1,1,6
9.59,7.7,7.27,5.28,4.7,1.1,1,1,1,1,0,0,0
9.59,7.7,7.27,5.28,4.7,1.1,1,0,0,0,0,1,6
9.59,7.7,7.27,5.28,4.7,1.1,1,1,1,0,1,0,2
9.59,7.7,7.27,5.28,4.7,1.1,0,1,1,1,0,1,0
9.59,7.7,7.27,5.28,4.7,1.1,1,1,0,0,1,1,1
9.59,7.7,7.27,5.28,4.7,1.1,1,0,0,0,0,1,0
9.59,7.7,7.27,5.28,4.7,1.1,0,1,0,1,1,1,5
9.59,7.7,7.27,5.28,4.7,1.1,1,1,0,0,1,1,2
9.59,7.7,7.27,5.28,4.7,1.1,0,1,0,0,0,1,2
9.59,7.7,7.27,5.28,4.7,1.1,0,0,1,0,1,0,0
9.59,7.7,7.27,5.28,4.7,1.1,1,0,0,0,0,0,0
9.59,7.7,7.27,5.28,4.7,1.1,0,1,0,0,0,0,0
9.59,7.7,7.27,5.28,4.7,1.1,0,1,1,0,0,1,6
9.59,7.7,7.27,5.28,4.7,1.1,0,0,0,0,1,0,5
9.59,7.7,7.27,5.28,4.7,1.1,1,0,1,1,1,1,1
9.59,7.7,7.27,5.28,4.7,1.1,0,1,1,0,0,1,2
9.59,7.7,7.27,5.28,4.7,1.1,0,1,1,1,0,0,2
9.59,7.7,7.27,5.28,4.7,1.1,0,1,1,0,0,1,2
9.59,7.7,7.27,5.28,4.7,1.1,0,1,1,1,1,1,2
9.59,7.7,7.27,5.28,4.7,1.1,1,1,1,0,0,0,1
9.59,7.7,7.27,5.28,4.7,1.1,0,1,0,0,0,1,6
9.59,7.7,7.27,5.28,4.7,1.1,0,1,0,0,1,1,0
9.59,7.7,7.27,5.28,4.7,1.1,1,0,1,0,0,0,0
9.59,7.7,7.27,5.28,4.7,1.1,0,0,1,0,0,1,0
